0.000000000000000000e+00,-1.384238513836353542e-05
2.083333333333333218e-02,-5.333529086684007588e-06
4.166666666666666435e-02,-7.675881535070336196e-05
6.250000000000000000e-02,-1.749540858591287589e-04
8.333333333333332871e-02,-2.468724640836465430e-04
1.041666666666666574e-01,-2.396192121427585440e-04
1.250000000000000000e-01,-1.004862261600259008e-04
1.458333333333333148e-01,2.230139096120231418e-04
1.666666666666666574e-01,7.831143860409571326e-04
1.875000000000000000e-01,1.631761223193817396e-03
2.083333333333333148e-01,2.820580985862317178e-03
2.291666666666666574e-01,4.400849228050203801e-03
2.500000000000000000e-01,6.423459730579589300e-03
2.708333333333333148e-01,8.936600774131343503e-03
2.916666666666666297e-01,1.194108940320690905e-02
3.125000000000000000e-01,1.541409202640045030e-02
3.333333333333333148e-01,1.938333382883493730e-02
3.541666666666666297e-01,2.394678060663298080e-02
3.750000000000000000e-01,2.922825373946270899e-02
3.958333333333333148e-01,3.530110388935869814e-02
4.166666666666666297e-01,4.219603021897754686e-02
4.375000000000000000e-01,4.993305423030136581e-02
4.583333333333333148e-01,5.852184379860361774e-02
4.791666666666666297e-01,6.794211707506137010e-02
5.000000000000000000e-01,7.817556487788678010e-02
5.208333333333332593e-01,8.922875737307324473e-02
5.416666666666666297e-01,1.011245740300256435e-01
5.625000000000000000e-01,1.138619895070196314e-01
5.833333333333332593e-01,1.274094237334583712e-01
6.041666666666666297e-01,1.417367401601132559e-01
6.250000000000000000e-01,1.568427912966308124e-01
6.458333333333332593e-01,1.727701770834911832e-01
6.666666666666666297e-01,1.895461009296083854e-01
6.875000000000000000e-01,2.071690020053634229e-01
7.083333333333332593e-01,2.256245019210891267e-01
7.291666666666666297e-01,2.449317811916184862e-01
7.500000000000000000e-01,2.651521052903010323e-01
7.708333333333332593e-01,2.863562087656644217e-01
7.916666666666666297e-01,3.085836562193496890e-01
8.125000000000000000e-01,3.318447222844158606e-01
8.333333333333332593e-01,3.561497661028071859e-01
8.541666666666666297e-01,3.815383522399479199e-01
8.750000000000000000e-01,4.080596118778266335e-01
8.958333333333332593e-01,4.357370919415609611e-01
9.166666666666666297e-01,4.645631849377860889e-01
9.375000000000000000e-01,4.945362700543528556e-01
9.583333333333332593e-01,5.256874891591981624e-01
9.791666666666666297e-01,5.580667433900471375e-01
1.000000000000000000e+00,5.917081824379653021e-01
1.020833333333333259e+00,6.266302051212685464e-01
1.041666666666666519e+00,6.628353343279598242e-01
1.062500000000000000e+00,7.002968164229758097e-01
1.083333333333333259e+00,7.389635324831751451e-01
1.104166666666666519e+00,7.787653585189464600e-01
1.125000000000000000e+00,8.196350441945836618e-01
1.145833333333333259e+00,8.615267722899612179e-01
1.166666666666666519e+00,9.043757786304881252e-01
1.187500000000000000e+00,9.480685083063813412e-01
1.208333333333333259e+00,9.924158381694357933e-01
1.229166666666666519e+00,1.037170699155322451e+00
1.250000000000000000e+00,1.082070755840063958e+00
1.270833333333333259e+00,1.126805391449332561e+00
1.291666666666666519e+00,1.171035052778499175e+00
1.312500000000000000e+00,1.214470959917154813e+00
1.333333333333333259e+00,1.256911934495897221e+00
1.354166666666666519e+00,1.298173500696694349e+00
1.375000000000000000e+00,1.338061454153317120e+00
1.395833333333333259e+00,1.376448238734842677e+00
1.416666666666666519e+00,1.413278175700418027e+00
1.437500000000000000e+00,1.448493960619019028e+00
1.458333333333333259e+00,1.481962468196234672e+00
1.479166666666666519e+00,1.513538174330648856e+00
1.500000000000000000e+00,1.543149953840714739e+00
1.520833333333333259e+00,1.570804899720837478e+00
1.541666666666666519e+00,1.596530485537436928e+00
1.562500000000000000e+00,1.620300782454368038e+00
1.583333333333333259e+00,1.642055811095219031e+00
1.604166666666666519e+00,1.661776847105954191e+00
1.625000000000000000e+00,1.679515888028907167e+00
1.645833333333333259e+00,1.695363839628099889e+00
1.666666666666666519e+00,1.709382760764807774e+00
1.687500000000000000e+00,1.721562858937996543e+00
1.708333333333333259e+00,1.731821389846885939e+00
1.729166666666666519e+00,1.740069211997679943e+00
1.750000000000000000e+00,1.746280703392011802e+00
1.770833333333333259e+00,1.750482496356126294e+00
1.791666666666666519e+00,1.752737246402274351e+00
1.812500000000000000e+00,1.753137346505817984e+00
1.833333333333333259e+00,1.751776804720180714e+00
1.854166666666666519e+00,1.748740503306731142e+00
1.875000000000000000e+00,1.744176806312464079e+00
1.895833333333333259e+00,1.738276059103373683e+00
1.916666666666666519e+00,1.731211858177291507e+00
1.937500000000000000e+00,1.723168628854965467e+00
1.958333333333333259e+00,1.714390422015797277e+00
1.979166666666666519e+00,1.705140151926386016e+00
2.000000000000000000e+00,1.695625976255899836e+00
2.020833333333333037e+00,1.686038163195201944e+00
2.041666666666666519e+00,1.676591022962181210e+00
2.062500000000000000e+00,1.667471836748454228e+00
2.083333333333333037e+00,1.658806402931398916e+00
2.104166666666666519e+00,1.650704709220065070e+00
2.125000000000000000e+00,1.643306135061983309e+00
2.145833333333333037e+00,1.636726556492188678e+00
2.166666666666666519e+00,1.631026504714337078e+00
2.187500000000000000e+00,1.626222359277132545e+00
2.208333333333333037e+00,1.622339365621675800e+00
2.229166666666666519e+00,1.619410053868835853e+00
2.250000000000000000e+00,1.617416670581434568e+00
2.270833333333333037e+00,1.616307870405753633e+00
2.291666666666666519e+00,1.616047324618345993e+00
2.312500000000000000e+00,1.616606295755495193e+00
2.333333333333333037e+00,1.617912540192448567e+00
2.354166666666666519e+00,1.619884736330933439e+00
2.375000000000000000e+00,1.622471497926388562e+00
2.395833333333333037e+00,1.625607027776907687e+00
2.416666666666666519e+00,1.629182963998251354e+00
2.437500000000000000e+00,1.633092500813711823e+00
2.458333333333333037e+00,1.637279712705904222e+00
2.479166666666666519e+00,1.641697714477119430e+00
2.500000000000000000e+00,1.646252857328064367e+00
2.520833333333333037e+00,1.650846115576063866e+00
2.541666666666666519e+00,1.655429256995176290e+00
2.562500000000000000e+00,1.659962499601774111e+00
2.583333333333333037e+00,1.664357480773130948e+00
2.604166666666666519e+00,1.668518337311729161e+00
2.625000000000000000e+00,1.672398536115151657e+00
2.645833333333333037e+00,1.675960291292019066e+00
2.666666666666666519e+00,1.679152346803655105e+00
2.687500000000000000e+00,1.681958379894479494e+00
2.708333333333333037e+00,1.684370578792646178e+00
2.729166666666666519e+00,1.686357420891414272e+00
2.750000000000000000e+00,1.687911721931423692e+00
2.770833333333333037e+00,1.689070582377478091e+00
2.791666666666666519e+00,1.689870009893170266e+00
2.812500000000000000e+00,1.690297248898151583e+00
2.833333333333333037e+00,1.690331681932890406e+00
2.854166666666666519e+00,1.689999768768432942e+00
2.875000000000000000e+00,1.689349777864197932e+00
