0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,2.166644750000000204e+04
4.166666666666666435e-02,2.166644750000000204e+04
6.250000000000000000e-02,2.166644750000000204e+04
8.333333333333332871e-02,2.166644750000000204e+04
1.041666666666666574e-01,2.166644750000000204e+04
1.250000000000000000e-01,2.166644750000000204e+04
1.458333333333333148e-01,2.166644750000000204e+04
1.666666666666666574e-01,2.166644750000000204e+04
1.875000000000000000e-01,2.166644750000000204e+04
2.083333333333333148e-01,2.166644750000000204e+04
2.291666666666666574e-01,2.166644750000000204e+04
2.500000000000000000e-01,2.166644750000000204e+04
2.708333333333333148e-01,2.166644750000000204e+04
2.916666666666666297e-01,2.000699190396900303e+04
3.125000000000000000e-01,1.642035962554624712e+04
3.333333333333333148e-01,1.338173628807920977e+04
3.541666666666666297e-01,1.352691693233088154e+04
3.750000000000000000e-01,1.243012198690041623e+04
3.958333333333333148e-01,1.300778783257113537e+04
4.166666666666666297e-01,1.287536624618658243e+04
4.375000000000000000e-01,1.227855191043335071e+04
4.583333333333333148e-01,1.115253211221249512e+04
4.791666666666666297e-01,1.105069924836644168e+04
5.000000000000000000e-01,1.139943437632794303e+04
5.208333333333332593e-01,1.159094803063146537e+04
5.416666666666666297e-01,1.071784258087511989e+04
5.625000000000000000e-01,9.743036615686891309e+03
5.833333333333332593e-01,1.046456298706699090e+04
6.041666666666666297e-01,1.033266555835425061e+04
6.250000000000000000e-01,1.170753044970252085e+04
6.458333333333332593e-01,1.023554126590964370e+04
6.666666666666666297e-01,1.026533334543453202e+04
6.875000000000000000e-01,9.440299999999999272e+03
7.083333333333332593e-01,9.592977548465903965e+03
7.291666666666666297e-01,1.068257361738960026e+04
7.500000000000000000e-01,1.249701197846202194e+04
7.708333333333332593e-01,1.097202786527656826e+04
7.916666666666666297e-01,1.113512353066513970e+04
8.125000000000000000e-01,9.576366755018863842e+03
8.333333333333332593e-01,1.146379518962890506e+04
8.541666666666666297e-01,1.226658495724955719e+04
8.750000000000000000e-01,1.345040517734203968e+04
8.958333333333332593e-01,1.179066816902467144e+04
9.166666666666666297e-01,1.102362832596452427e+04
9.375000000000000000e-01,1.037096270772950993e+04
9.583333333333332593e-01,1.260850000475593333e+04
9.791666666666666297e-01,1.327244024885951148e+04
1.000000000000000000e+00,1.377787555461761076e+04
1.020833333333333259e+00,1.257370974782619669e+04
1.041666666666666519e+00,1.215964598154280975e+04
1.062500000000000000e+00,1.204690094133827188e+04
1.083333333333333259e+00,1.224342182942284126e+04
1.104166666666666519e+00,1.340716576270436053e+04
1.125000000000000000e+00,1.422264268630022707e+04
1.145833333333333259e+00,1.502027793386229314e+04
1.166666666666666519e+00,1.491509220238874695e+04
1.187500000000000000e+00,1.429655001519727011e+04
1.208333333333333259e+00,1.624497215897146089e+04
1.229166666666666519e+00,1.670818215506146953e+04
1.250000000000000000e+00,1.529770373899122933e+04
1.270833333333333259e+00,1.634425204983709773e+04
1.291666666666666519e+00,1.677232092450933123e+04
1.312500000000000000e+00,1.556013178534234248e+04
1.333333333333333259e+00,1.722146357862526929e+04
1.354166666666666519e+00,1.625922179333813256e+04
1.375000000000000000e+00,1.458725799609269598e+04
1.395833333333333259e+00,1.524986333359294076e+04
1.416666666666666519e+00,1.765483428132249537e+04
1.437500000000000000e+00,1.754853372999261410e+04
1.458333333333333259e+00,1.569194053854442609e+04
1.479166666666666519e+00,1.400183221875584422e+04
1.500000000000000000e+00,1.483459116475009432e+04
1.520833333333333259e+00,1.542412769957375349e+04
1.541666666666666519e+00,1.720011931006837767e+04
1.562500000000000000e+00,1.566824495119083440e+04
1.583333333333333259e+00,1.531312196959468201e+04
1.604166666666666519e+00,1.355747154508429230e+04
1.625000000000000000e+00,1.477164966875175378e+04
1.645833333333333259e+00,1.519649532249072945e+04
1.666666666666666519e+00,1.686101763694299734e+04
1.687500000000000000e+00,1.662590000475672423e+04
1.708333333333333259e+00,1.507007480541155746e+04
1.729166666666666519e+00,1.331811924998763425e+04
1.750000000000000000e+00,1.415108677667395750e+04
1.770833333333333259e+00,1.415412078413424751e+04
1.791666666666666519e+00,1.570534887982290820e+04
1.812500000000000000e+00,1.691691913380773985e+04
1.833333333333333259e+00,1.557368334372783283e+04
1.854166666666666519e+00,1.371531254758876821e+04
1.875000000000000000e+00,1.487321568469864724e+04
1.895833333333333259e+00,1.672945851932002552e+04
1.916666666666666519e+00,1.592647184489514984e+04
1.937500000000000000e+00,1.389859977434772372e+04
1.958333333333333259e+00,1.526989338365847652e+04
1.979166666666666519e+00,1.664741749222592989e+04
2.000000000000000000e+00,1.478393291359982322e+04
2.020833333333333037e+00,1.430069431446297676e+04
2.041666666666666519e+00,1.596143959938026455e+04
2.062500000000000000e+00,1.597375715762378604e+04
2.083333333333333037e+00,1.371597025777425733e+04
2.104166666666666519e+00,1.436398577028895306e+04
2.125000000000000000e+00,1.563951516473407901e+04
2.145833333333333037e+00,1.550012719905795166e+04
2.166666666666666519e+00,1.408463626654708060e+04
2.187500000000000000e+00,1.342927611762075321e+04
2.208333333333333037e+00,1.544398574396369077e+04
2.229166666666666519e+00,1.622378975646469189e+04
2.250000000000000000e+00,1.387288255992332779e+04
2.270833333333333037e+00,1.281566745778464610e+04
2.291666666666666519e+00,1.506999349621839428e+04
2.312500000000000000e+00,1.559637846341661862e+04
2.333333333333333037e+00,1.372441371115285074e+04
2.354166666666666519e+00,1.413291109659650829e+04
2.375000000000000000e+00,1.540545858500356553e+04
2.395833333333333037e+00,1.532125588648536723e+04
2.416666666666666519e+00,1.370471973868134228e+04
2.437500000000000000e+00,1.328048558944999968e+04
2.458333333333333037e+00,1.540064087856739206e+04
2.479166666666666519e+00,1.579406334216717005e+04
2.500000000000000000e+00,1.368753221743824179e+04
2.520833333333333037e+00,1.330988416357685855e+04
2.541666666666666519e+00,1.537380674159527916e+04
2.562500000000000000e+00,1.617544216336591853e+04
2.583333333333333037e+00,1.344693048014857413e+04
2.604166666666666519e+00,1.287806815870176433e+04
2.625000000000000000e+00,1.560001312597266224e+04
2.645833333333333037e+00,1.554361499607786391e+04
2.666666666666666519e+00,1.361162102474645508e+04
2.687500000000000000e+00,1.359891749349856400e+04
2.708333333333333037e+00,1.484331425324425800e+04
2.729166666666666519e+00,1.530964073177566752e+04
2.750000000000000000e+00,1.373163732941243507e+04
2.770833333333333037e+00,1.392976728335694497e+04
2.791666666666666519e+00,1.548304225448266516e+04
2.812500000000000000e+00,1.530603178559637672e+04
2.833333333333333037e+00,1.313073022685532487e+04
2.854166666666666519e+00,1.331387579129533697e+04
2.875000000000000000e+00,1.617395555498869362e+04
2.895833333333333037e+00,1.527388816814874008e+04
2.916666666666666519e+00,1.273521532506575386e+04
2.937500000000000000e+00,1.364794582042342881e+04
2.958333333333333037e+00,1.605536284376878757e+04
2.979166666666666519e+00,1.515171568718213166e+04
3.000000000000000000e+00,1.272991556723818940e+04
3.020833333333333037e+00,1.359270036201010225e+04
3.041666666666666519e+00,1.615804142490309823e+04
3.062500000000000000e+00,1.529889589267420524e+04
3.083333333333333037e+00,1.271850066978485484e+04
3.104166666666666519e+00,1.358132521432158319e+04
3.125000000000000000e+00,1.586971610264920309e+04
3.145833333333333037e+00,1.521607689834939447e+04
3.166666666666666519e+00,1.302898772106538672e+04
3.187500000000000000e+00,1.358062913419491815e+04
3.208333333333333037e+00,1.588536086780528785e+04
3.229166666666666519e+00,1.529612750731213600e+04
3.250000000000000000e+00,1.296017684304185968e+04
3.270833333333333037e+00,1.357489956043336861e+04
3.291666666666666519e+00,1.608288190014886641e+04
3.312500000000000000e+00,1.521125390911158320e+04
3.333333333333333037e+00,1.271433580696980061e+04
3.354166666666666519e+00,1.357182368004606178e+04
3.375000000000000000e+00,1.615199149021682024e+04
3.395833333333333037e+00,1.529410412451308730e+04
